c_text	c_thembez	c_tatsache	c_meinung	c_begruend	c_loes	c_zusw	c_frage	c_anrede	c_respekt	c_beznutzer	c_bezmedium	c_bezinhalt	c_bezpers	c_bezform	c_story	c_schrei	c_vulg	c_beleid	c_sarkzy	c_diskrim	c_luegenv	c_droh	c_gewalr	c_verwünsch	c_quali
Da hat der Herr Zamperoni recht! Wenn man in Amerika wählt, geht das auch kaum anders, weil es da eben, wie Herr Zamperoni sagt, diese Grautöne nicht gibt! Es gibt schwarz oder weiß und der Wähler muss dann persönlich abschätzen, was ihm lieber ist... In Deutschland hat man diese Grautöne bei einer Wahl und deshalb versteht man die Denkweise der Amerikaner manchmal nicht, obwohl hier mittlerweile auch immer mehr in einer Schwarz/Weiß Denkweise gedacht wird und die Wähler sich zu radikalen angezogen fühlen!	3	0	3	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
schön war's, weil's natürlich war. - aber nur, wenn es natürlich war...🤔😎🤓😑😐🤔🙄😘😉	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2
Sie haben recht .... man sollte sich zusammen tun beim beseitigen der Oposition ...	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	1	0	0	0	0	1
"Ernsthaft? Seid Ihr dauerbreit? Ihr wisst schon ""KEINE MACHT DEN DROGEN """	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	0	0	0	0	0
Der Pisser 🤮🤮	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0
Mikael Noorestani spannendes Thema. Hat nur mit dem Bericht rein gar nichts zu tun.	0	3	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Die Sichtweise der Kirche ist total realitätsfern.	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑 Impfstoffstudie nach ""negativem Vorfall"" gestoppt Gemeint seien mit negativen Vorfällen jedoch Todesfälle nach der Verabreichung des Mittels, potenziell lebensgefährliche Nebenwirkungen, schwerwiegende Behinderungen, Krankenhausaufenthalte, Geburtendefizite und weitere ""klinisch signifikante Vorkommnisse"", erklärte Anvisa weiter. https://www.t-online.de/nachrichten/panorama/id_88910368/corona-impfstoff-aus-china-brasilien-stoppt-studien-negativer-vorfall-.html"	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maria Taborsky gute Frage	0	0	3	0	0	0	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Daniel Konrad, das ist doch völliger Blödsinn! Das Judentum ist eine Religion, die Politik Israels ist Politik, völlig unabhängig von der Religion und natürlich kann man diese kritisch sehen, ohne dass man Antisemit ist!	0	3	3	3	0	1	0	0	0	3	0	3	0	0	0	0	1	1	0	0	1	0	0	0	2
Waren gerade erst Sommerferien .Wann lernen die denn was .Früher gab's nur Herbst -Sommer-Winterferien und Samstags war Schule .	1	3	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0
Dr.Mike kennt sich aus...	0	0	3	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	3	0	0	0	0	0	1
Gerd Höwner stimmt, aber meine Hoffnung ist da gering, mein Vertrauen in die Vernunft und Einsicht der Menschen ist in den letzten Monaten massiv gesunken.	3	0	3	2	0	0	0	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Vanessa Schindler doch, in China werden alle überwacht, aber das Virus ist besiegt und das Leben geht ganz normal weiter. Wird doch dauernd berichtet.	2	3	0	0	0	3	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	3
hart aber fair Sterbehilfe ! Werden Sie einfach Soldat, dann können Sie auch erschossen werden und ungehindert auf Andere mit Bomben werfen	1	0	3	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	3	3	0	0	0	0	0
Macht Sie das wütend, Ramona Packe-Semmler?	1	0	0	0	0	0	3	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Was ihr da so bringt, ist wirklich nicht mehr normal 🙏🙄😳	2	0	3	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	1
Ich glaube euch kein WORT mehr.	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	2
20% zeigen keine Symptome. Womöglich erheblich mehr. Au weia , Theorien was alles sein und passieren könnte beherrschen zur Zeit die Welt. Volle Deckung! Da kann wirklich alles jetzt passieren ..	1	2	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
"""Der mann war übrigens mit dem Auto zum Präsidium gefahren 😳"" Mein lieber Scholli. Was macht euer Pegel denn so, wertes WDR Lokalzeit Ruhr Team?"	2	0	0	0	0	0	3	3	0	0	3	3	1	0	0	0	0	0	1	0	0	0	0	0	1
Keine Zeit für dating.. Arbeit Arbeit ^^	3	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
Christa Bindel einfach naiv sowas.	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	1	1	0	0	0	0	0	1
Rania Bishun wie soll es dann Finanziert werden....? Vorschläge!	3	0	3	0	1	0	2	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
"tja,  Kinder sind halt für viele das ""Allerletzte"" ..."	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Die Rede eines Verlierers, das passt.	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1
das stimmt allerdings!	2	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
Moni Baumgarth schon mal ein Kind mit Impfschaden gehabt??? Nein??? Dann lieber schweigen als werten!🤐	0	0	3	2	1	0	1	0	0	3	0	3	0	0	0	3	0	0	0	0	0	0	0	0	3
Ab ins Heim mit ihm	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1
Axel Kaiser, bin ich Politiker und verdiene jede Menge? Nein.	1	0	1	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1
WDR Lokalzeit Ruhr es werden ja von Kommunen an Gewässern Schilder aufgestellt..die nützen anscheinend nicht. Etliche sind wohl beratungsresistent. Ausser einer gross angelegten Kampagne in Social Media, Plakaten und Printmedien fällt mir nix ein.	3	3	2	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Frage an Herr #Bätzing: Durch das Ermöglichen und Vertuschen zentausender Missbräuche haben katholische Bischöfe hunderte Menschen bewusst in die Selbsttötung gedrängt. Warum schweigen Sie so laut darüber?	2	3	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Wird aber nicht gerade zu darauf aufgefordert, mit willkürlichen Aussagen der Presse sei es bild stern focus etc. Mit plakativen Statements wie schlimm schlimmer und noch schlimmer.....	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Ja, uns wurde auch geholfen! Mein Bruder saß am Steuer als wir vor ein paar Jahren mit dem Auto, auf der Autobahn unterwegs waren! Bei 160 km/h war einer der Autoreifen geplatzt! Hinter uns kam auf korrektem Abstand, ein englisches Paar auf uns zu! Mein Bruder sagte, ein Schutzengel hatte ihm geholfen. Er allein hätte den Wagen nicht so gut und sicher zum Stehen gebracht! Hatte mit der Dame des Paares gesprochen, und sie sagte mir, wie glücklich sie wäre, dass niemandem mehr zugestoßen sei! Später kam die Polizei hinzu und fragte uns, ob alles in Ordnung wäre! Was wir dankbar und froh bestätigen konnten! Werde diese Begebenheit nie vergessen! Und ich ich Ihnen allen weiterhin auch alles alles erdenklich Gute und auch immer Gottes Schutz und Segen! Viele liebe Grüße!🤗🙂🙏🦉	3	1	3	3	0	0	0	3	0	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	2
Der Kackturm hat wieder geöffnet.Schluss mit Sanifair oder wild pieseln😜	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2
Sie haben vor einer Krankheit die tötlich verlaufen kann keine Angst? Wow wie intelligent	3	0	3	0	0	0	1	0	0	3	0	3	3	0	0	0	0	0	3	0	0	0	0	0	1
Mahedr Mahedr nein können wir nicht...... wir kennen uns nicht, dass ist wohl eine neue Masche, Frauen in Beiträgen eine Freundschaft aufzudrängen. Das gehört doch nicht hier hin.	0	0	3	0	0	0	0	0	0	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0
Mike Karck und du hast für die Staatsangehörigkeit richtig was geleistet oder....	3	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	0	3
🤦‍♀️🤦‍♀️🤦‍♀️Welche Vorschläge	2	0	3	0	0	0	1	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0
Ich hab meinen Partner über eine dating app kennengelernt und mittlerweile seit 11 1/2jahren glücklich zusammen.	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
Man kann nur mit den Maßnahmen einverstanden sein wenn man weiter arbeiten kann und ein geregeltes Einkommen hat Was man aber mit der Gastronomie, der Hotellerie und den Kulturtreibenden macht kann ich nicht mehr nachvollziehen Die haben viel Geld in Hygienekonzepte investiert und stehen jetzt schon wieder am Abgrund	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seit der Bundestagsdrucksache 17/12051 war alles positiv bekannt, warum wurden die dortigen Empfehlungen alle sträflich versäumt ? Es wurden von den Verantwortlichen also wissentlich die erforderlichen Schritte unterlassen. . Warum werden dann solche teuren Recherchen und Ausarbeitungen für4von dem Bundestag in Auftrag gegeben bzw. gefertigt.	3	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Wieder Lauterbach mit seinem Gelaber😤	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0
Mado Salah Wer die bewaffnete Staatsmacht, die nachweislich ungerechtfertigte Gewalt anwendet, als „wahre Helden“ bezeichnet, offenbart ein autoritäres, antidemokratisches Weltbild.	3	3	3	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0
Wer entdeckt den Fehler? Richtig, der Schreibfehler; es muss Linksextremismus heißen	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Reinhard Kiontke :-D	1	0	2	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
Ich frage mich warum wir uns selber in die Situation gebracht haben ..warum musste deutsche Organisationen Nawalny nach Deutschland holen ..das ist nicht unsere Angelegenheit..wir sind nicht die Weltpolizei ..diesen Konflikt hätte man vermeiden können	3	3	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
Häh warum dann 1 tags fliege dude	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
Die Erinnerung an die Schrecken eines Kriegs und das Leid, das er über Menschen bringt, muss wachgehalten werden. Zum einen als Warnung, dass es nie wieder so weit kommen darf, zum anderen weil wir dankbar sein können für die längste Friedenszeit, die es in unserem Land je gab.	3	3	3	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Wenn du denkst es geht nicht blöder, kommt Söder 😂😂😡😡😡	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	3	0	0	0	0	0	1
Wo kommen eigentlich die Milliarden Hilfen an? Bei Söder und seiner Alten.! Die haben doch an Corona super verdient!	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	1
Wenn interessiert es wie es dem depp geht ? Der Rassist ist eingesperrt wie es sein sollte	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	2	1
hart aber fair jedes Tier erlöst man ungefragt von seinem Leid. Mündige Menschen lässt man elendig verrecken.	3	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	1	3	0	0	0	0	0	2
Super bei ärztemangel....  dann dürften wir ja bald keine ärzte mehr haben ;)	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Merkel, Drosten,Spahn 😎	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
🙈🙈🙈	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Eva Brogl es zählen nur noch Rentner ? was für ein blöder Post aber auch, du meine Güte, von welchem Baum sind Sie denn runtergefallen.	2	0	3	0	0	0	0	0	0	3	0	3	3	0	0	0	1	2	3	0	0	0	0	0	0
Torsten Olofson Wenn ich es mir recht überlege, Sie haben Recht!	2	0	3	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
Patricia Kinowski 😂😂👵	3	0	0	0	0	0	0	0	0	3	0	3	0	0	0	2	0	0	0	0	0	0	0	0	2
Mein Leben, meine Verantwortung! Glauben soll jeder wie er mag.	3	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Danke für deine Einschätzung! Macht es dir Sorgen, dass es aktuell nicht wieder solche Aufrufe gibt?	3	0	3	0	0	0	3	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Ich finde das Konzept der Sendung interessant, leider fehlt mir ein Moderator. Plant die ARD das zu ändern?	1	0	3	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	1
Benjamin Spaeter , ich hoffe doch, bis 20 Januar 2021 müssen wir diesen Spinner noch ertragen. Leider.	1	3	3	0	0	2	0	0	0	3	0	3	0	0	0	0	2	2	0	0	0	0	0	0	2
Und Medikamente gegen Pest, Cholera, Ruhr, Pocken entwickelt hat und die Pocken ausgerottet hat.	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3
Jörg K AI So so... Wir sind deiner Meinung nach also alle Dumm. Der jenige der pauschalisiert ist der wahre Dumme!	0	3	3	0	0	0	0	0	0	3	0	3	2	0	0	0	1	3	3	0	0	0	0	0	2
Bitte immer sofort melden - dankeschön.	2	0	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
und dann kommt 2022 eine vierte Welle usw. hat der in die Glaskugel geschaut?	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Harald Boehme hätten die USA damals bei Deutschland auch so gedacht sähe es aber in Deutschland anders aus	1	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	2
Ralph Pana bevor man schreibt sollte man lesen können.	0	0	3	0	0	0	0	0	0	3	0	1	3	2	0	0	0	0	3	0	0	0	0	0	1
Wir werden uns ganz sicher nicht impfen lassen. Und wir sind ansonsten wirklich keine Impfgegner, unsere Kinder sind nach Stiko-Empfehlung durch geimpft..aber diese Impfung kommt für uns nicht in Frage. Viel zu unsicher.	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Das ist Standard in der vulkaneifel. Nichts besonderes mehr. Dank der schliessung der geburtsstationen.	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
Neue Kinderbücher zum Vorlesen im Videochat mit der Enkelin besorgen.	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
"Kathleen Mann Fährtenschuh
.."	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Klingt super. Da brauchst du ja gar nicht mehr selber zu kochen :-)	3	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
Was für ne neue Technologie?	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Deutschland kann mehr zum Klimaschutz leisten, aber es ist auch klar, allein können wir den Planeten nicht retten. Deshalb sind internationale Abkommen wichtiger den je. Unsere Klimakanzlerin hat leider total versagt. Alles geht viel zu langsam voran.... ich glaube, das viele Menschen in unserem Land sich sehr bewusst diesem Thema annehmen, aber die Politik hinkt leider hinterher...	3	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
Sehr gut 👍👍👍	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
"I feier Weihnachten sowie jedes Jahr ✨🎄 mit meiner eigenen Familie u an den anderen Tagen mit meinen Großeltern zusammen ....! Wem was nicht passt sollte Zuhause bleiben u sich ""schützen"""	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Ich putzte gerade meine Böden in der Wohnung. Solange es draußen regnet und nicht in meiner Sauberen Wohnung ,bin ich zufrieden. 😉😊😂😂😂	3	0	2	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	3
Liebe Erika Fortmann-Wiesmann, das tut uns sehr leid. Wir wünschen Ihnen alles Gute!	1	0	3	0	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Spahn vom Podest schießen und neue Wege gehen.	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Nicht ein einziges davon🤷‍♀️	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Die ist ja fast klüger als die Gretel....und jetzt? Werden wir alle gerettet? 🙈🙈🙈😣	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	3	0	0	0	0	0	0
die kleine bekommt eine Job bei VW dann redet sie anders	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alina Krx bin baff	3	0	2	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
Dietmar Schaefer Und nun? Lassen Sie sich nicht impfen. Wo ist das Problem? Völlig unaufgeregt und geschmeidig. Worauf zielt die Frage ab?	3	0	3	0	1	0	3	0	0	3	0	3	1	0	0	0	0	0	1	0	0	0	0	0	2
Die unglückliche Formulierung tut uns sehr leid. So haben wir das nicht gemeint. Wir haben den Teaser geändert.	3	3	3	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
Hannes Mühlberger 😩	2	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Jens Kann. Danke für die Bestätigung, dass der Anhang nicht besser ist als der Vorturner.	1	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0
ZDF heute Vielleicht mal zur Abwechslung nicht nur eine systemtreue Berichterstattung?	0	1	0	0	1	1	0	0	0	0	3	3	0	0	0	0	0	0	2	0	0	0	0	0	2
Sie macht die Masken, er die Pflicht. Läuft beim Kaiser...	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2
Heidi Schadwell der bischof verurteilt kriege auch. dein versuch eines vgl. führt also zu nix ..	3	2	3	3	0	1	0	0	0	3	0	3	0	0	0	0	0	0	2	0	1	0	0	0	1
"Elias Tzimogiannis ""Ein Virus auf den Weg gebracht "" wie darf ich das verstehen???? Sie behaupten indirekt, nein sogar offen, das dass SARS CoV 2 Virus mit voller Absicht in die Welt gebracht wurde um die Weltbevölkerung zu knechten. Ich rate zu psychiatrischen Behandlungen."	2	3	1	0	2	0	0	0	0	3	0	3	3	0	0	3	0	0	1	0	0	0	0	0	2
Jonas Neumann ich habe in letzter Zeit sehr gute Beiträge von FfF gehört und gelesen. Sehr sachlich, wissenschaftlich begründet, gut argumentiert, eloquent. Und oft muss man dann beleidigende Kommentare dazu lesen...wo ich mich frage, ob den entsprechenden Kommentatoren evtl ein paar Verbindungen im Gehirn fehlen....	2	3	3	3	0	0	0	0	0	3	0	3	0	0	0	0	0	2	1	1	0	0	0	0	1
die Deutschen wählen wieder ihren eigenen Untergang, den ihrer Kinder und Enkelkinder und merken es nicht mal.	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
Richard English Doch, gibt es: Lauscha Glasbläserei, Lauscha Christbaumschmuck, die machen auch noch richtig schöne Glaskugeln und den Vogel, der dann im Baum befestigt werden kann.	3	3	3	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
"""He s got the whole world in his hands, he's got the whole world in his hands..."" - nur ein kleines Dörfchen in mitteleuropa nicht. Tja ja, die Gallier äh deutschen haben eben einen Zaubertrank"	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
Möge er wieder gewählt werden.	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Stimmt es, dass die Impfstoffhersteller, entgegen bisheriger Praxis, bei möglichen bleibenden Impfschäden, nicht haftbar gemacht werden können ?	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Jens Theissen warum muss man eigentlich immer sofort beleidigen? Mach deinem Kind die Maske ab	0	0	3	0	1	0	0	0	0	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1
Benno Sökeland Mich stört die Wessi-Jammerei.In Aachen will Continental ihren Betrieb schließen,ich höre nur das Gejammert wird.Die Autoindustrie geht zur Neige,hört auf zu jammern,es wird noch schlimmer.	2	3	3	3	0	1	0	0	0	3	0	3	0	0	0	0	0	0	2	1	0	0	0	0	0
Sabine Schwemmer geht mir genau so. Aber je häufiger diese Medien diese Begriffe entsprechend negativ benennen, umso eher denken die heutigen Kinder dann auch entsprechend	3	0	3	0	0	0	0	0	2	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Paul Kranich klar die Flüchtlinge sind gut	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Wann sind die Altenheime mit dieser menschenverachtenden Regelung wieder dran?😪	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Nils Saikowski Wo ist der Unterschied einer legalen Ausgabe, wenn ich man in jedem Baumarkt Zugang zu ebenso giftigen Mitteln hat?	3	3	1	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
Sabine Kujat tolle Demokratie , in der 50 Millionen Amerikaner von Essensmarken leben und der Rüstungsetat bei 700 Milliarden Dollar jährlich liegt. Alle Macht geht vom Volke aus 🙄	3	3	3	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	0	2
Liebe Nutzer, wir freuen uns auf Ihre Kommentare und sind gespannt darauf, mehr über Ihre persönliche Sicht auf diese Wahlen zu erfahren. :-) Vielleicht haben Sie wie unser Gast Ingo Zamperoni auch Familie und Freunde in den USA oder haben selbst dort gelebt? Haben Sie das Gefühl, dass die Entwicklungen in den USA für Sie persönlich wichtig sind?	3	3	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
WDR Lokalzeit Ruhr leider zu spät, war vor zwei Wochen schon beim Hausarzt... und der hat kein Payback... 🙈	2	0	3	3	0	0	0	0	0	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	3
Christopher Otto Respeckt . Solche Politiker wird es nie mehr geben	3	0	1	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
André Ro VOLLTREFFER!!!!!	3	0	3	0	0	0	0	0	0	3	0	3	0	0	0	3	0	0	0	0	0	0	0	0	1
Wo er Recht hat, hat er Recht. Die Eigenverantwortung bekommen die Verweigerer ja nicht gebacken. Man betrachte die steigenden Zahlen...	3	2	3	3	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
Ach ja,die Deutsche Mehrheit besteht ja aus 763 Personen über18 Jahren🤦‍♀️	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2
Respekt	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Anita Lauer mein Gott das verursacht Schmerzen beim Lesen	0	0	3	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0
Langfristig sind die Schäden, auch frühere Tode, durch die Corona Politik groesser, als ohne Maßnahmen, alleine schon wegen der enormen Geldverschwendung, was wiederum langfristig die sozialen Probleme erhöht und mehr Todesopfer verlangt. Danach sind weder die Rentenkassen voller, noch das Gesundheitswesen besser,was auch wiederum das Leben statistisch verkürzt.	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Sigi Feurstein Sie sind sehr langweilig in Ihrer Aussage. Bitte stellen Sie das ab.	0	0	3	0	1	0	0	0	0	3	0	1	3	3	0	0	0	1	2	0	0	0	0	0	0
